,1. Economic Policy Uncertainty,2. Monetary policy,Fiscal Policy (Taxes OR Spending),3. Taxes,4. Government spending,5. Health care,6. National security,7. Entitlement programs,8. Regulation,Financial Regulation,9. Trade policy,"10. Sovereign debt, currency crises",TPU_monthly,GPR,GPRT,GPRA,GPRH,GPRHT,GPRHA,GPR_SHARE_GPR,GPR_SHARE_GPRH,GPRH_NOEW,GPR_NOEW,GPRH_AND,GPR_AND,GPRH_BASIC,GPR_BASIC,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_EGY,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_HUN,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_POL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUN,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_VNM,GPRC_ZAF,GPRHC_ARG,GPRHC_AUS,GPRHC_BEL,GPRHC_BRA,GPRHC_CAN,GPRHC_CHE,GPRHC_CHL,GPRHC_CHN,GPRHC_COL,GPRHC_DEU,GPRHC_DNK,GPRHC_EGY,GPRHC_ESP,GPRHC_FIN,GPRHC_FRA,GPRHC_GBR,GPRHC_HKG,GPRHC_HUN,GPRHC_IDN,GPRHC_IND,GPRHC_ISR,GPRHC_ITA,GPRHC_JPN,GPRHC_KOR,GPRHC_MEX,GPRHC_MYS,GPRHC_NLD,GPRHC_NOR,GPRHC_PER,GPRHC_PHL,GPRHC_POL,GPRHC_PRT,GPRHC_RUS,GPRHC_SAU,GPRHC_SWE,GPRHC_THA,GPRHC_TUN,GPRHC_TUR,GPRHC_TWN,GPRHC_UKR,GPRHC_USA,GPRHC_VEN,GPRHC_VNM,GPRHC_ZAF
1947-10-01,,,,,,,,,,,,,,,,,91.35353088378906,107.12937927246094,76.39266204833984,,3.2955105304718018,96.5704574584961,,126.99420928955078,,85.89334869384766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0690675899386406,0.2170695662498474,0.1282683759927749,0.0789343863725662,0.1184015795588493,0.0197335965931415,0.0493339896202087,0.3552047312259674,0.0394671931862831,0.6512086987495422,0.0296003948897123,0.1480019688606262,0.0592007897794246,0.0394671931862831,0.621608316898346,1.006413459777832,0.0,0.0493339896202087,0.1381351798772812,0.2960039377212524,0.2466699630022049,0.3650715351104736,0.1874691694974899,0.0986679792404174,0.0789343863725662,0.0,0.1381351798772812,0.0394671931862831,0.0098667982965707,0.0394671931862831,0.2466699630022049,0.0296003948897123,1.243216633796692,0.0986679792404174,0.0888011828064918,0.0098667982965707,0.0,0.1874691694974899,0.0,0.0888011828064918,3.0488407611846924,0.0098667982965707,0.0098667982965707,0.0296003948897123
1947-11-01,,,,,,,,,,,,,,,,,85.0682144165039,94.0254364013672,71.47761535644531,,3.068772554397583,96.53824615478516,,117.988037109375,,82.47238159179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0899640172719955,0.1399440169334411,0.1199520155787468,0.1099560186266899,0.2598960399627685,0.0499800071120262,0.0599760077893734,0.3298680484294891,0.039984006434679,0.6297481060028076,0.0899640172719955,0.1099560186266899,0.0999600142240524,0.0599760077893734,0.7696921229362488,0.9596161246299744,0.0099960016086697,0.0599760077893734,0.0199920032173395,0.3898440599441528,0.1199520155787468,0.3898440599441528,0.2499000430107116,0.039984006434679,0.0899640172719955,0.0,0.1499400287866592,0.079968012869358,0.0299880038946867,0.0699720084667205,0.1999200284481048,0.0199920032173395,1.0795681476593018,0.039984006434679,0.0899640172719955,0.1399440169334411,0.0,0.1199520155787468,0.0,0.0599760077893734,2.83886456489563,0.0599760077893734,0.0299880038946867,0.0299880038946867
1947-12-01,,,,,,,,,,,,,,,,,92.0465316772461,97.94549560546876,86.86723327636719,,3.320510149002075,83.61494445800781,,131.0927734375,,69.3844223022461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506175346672534,0.0607410408556461,0.0607410408556461,0.0404940284788608,0.070864550769329,0.070864550769329,0.0101235071197152,0.3543227314949035,0.0202470142394304,0.6175339221954346,0.0202470142394304,0.172099620103836,0.0506175346672534,0.0506175346672534,0.91111558675766,1.1945737600326538,0.0202470142394304,0.0809880569577217,0.0506175346672534,0.2125936448574066,0.263211190700531,0.5871633887290955,0.2530876696109772,0.0809880569577217,0.0506175346672534,0.0,0.1417291015386581,0.0101235071197152,0.030370520427823,0.070864550769329,0.1822231262922287,0.0101235071197152,1.1338328123092651,0.0607410408556461,0.0202470142394304,0.1012350693345069,0.0101235071197152,0.1822231262922287,0.0,0.0,3.0168049335479736,0.030370520427823,0.0404940284788608,0.0202470142394304
1948-01-01,,,,,,,,,,,,,,,,,90.19718170166016,99.9385986328125,79.97517395019531,,3.253796100616455,82.33854675292969,,119.65475463867188,,68.11211395263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0206590220332145,0.0929656028747558,0.134283646941185,0.0206590220332145,0.0723065808415412,0.1136246249079704,0.0103295110166072,0.2065902352333068,0.0,0.5784526467323303,0.0413180440664291,0.1756016910076141,0.0516475588083267,0.0723065808415412,0.495816558599472,1.3738250732421875,0.0103295110166072,0.061977069824934,0.0826360881328582,0.2788968086242676,0.3305443525314331,0.3202148675918579,0.2375787645578384,0.0516475588083267,0.0413180440664291,0.0103295110166072,0.2065902352333068,0.0516475588083267,0.030988534912467,0.0723065808415412,0.1136246249079704,0.0516475588083267,0.8883379697799683,0.0413180440664291,0.0413180440664291,0.030988534912467,0.0,0.1549426764249801,0.0103295110166072,0.0103295110166072,3.0368764400482178,0.0103295110166072,0.0103295110166072,0.0103295110166072
1948-02-01,,,,,,,,,,,,,,,,,101.24353790283205,118.82009887695312,80.57601165771484,,3.65228533744812,98.05648803710938,,124.04067993164062,,95.04683685302734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0320375896990299,0.0640751793980598,0.1495087593793869,0.0533959828317165,0.0747543796896934,0.0427167862653732,0.0320375896990299,0.3310551047325134,0.106791965663433,0.7261853814125061,0.0747543796896934,0.1922255456447601,0.1174711659550666,0.0747543796896934,0.5980350375175476,1.4844083786010742,0.0,0.0854335725307464,0.0213583931326866,0.1922255456447601,0.3310551047325134,0.2563007175922394,0.2456215322017669,0.0854335725307464,0.0533959828317165,0.0,0.1174711659550666,0.0747543796896934,0.0106791965663433,0.0533959828317165,0.2029047459363937,0.0213583931326866,0.9931653141975404,0.0533959828317165,0.106791965663433,0.0427167862653732,0.0106791965663433,0.09611277282238,0.0106791965663433,0.0106791965663433,3.4387013912200928,0.0106791965663433,0.0,0.0213583931326866
1948-03-01,,,,,,,,,,,,,,,,,139.1269073486328,191.32041931152344,83.88249969482422,,5.018899440765381,123.95464324951172,,142.1456298828125,,121.41690063476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1154976934194564,0.031499370932579,0.5144897103309631,0.0734985321760177,0.1889962255954742,0.0734985321760177,0.1259974837303161,0.8399832248687744,0.1469970643520355,0.997480034828186,0.031499370932579,0.0944981127977371,0.1364972740411758,0.3779924511909485,1.2599748373031616,1.80596387386322,0.0,0.1364972740411758,0.0104997903108596,0.0944981127977371,0.2729945480823517,0.8504830002784729,0.2729945480823517,0.0944981127977371,0.1364972740411758,0.0,0.293994128704071,0.1469970643520355,0.0,0.0944981127977371,0.2414951771497726,0.0524989515542984,2.414951801300049,0.062998741865158,0.1889962255954742,0.0944981127977371,0.0,0.3254934847354889,0.0,0.0839983224868774,4.766904830932617,0.0104997903108596,0.0524989515542984,0.0
1948-04-01,,,,,,,,,,,,,,,,,125.58924865722656,150.20729064941406,100.22661590576172,,4.530538558959961,118.8616714477539,,140.97813415527344,,106.58995819091795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0740975961089134,0.0529268532991409,0.2858050167560577,0.1058537065982818,0.1270244568586349,0.0846829712390899,0.1270244568586349,0.2963903844356537,0.4869270622730255,0.6562929749488831,0.0317561142146587,0.2963903844356537,0.1058537065982818,0.1270244568586349,0.7833174467086792,1.5137081146240234,0.0,0.0317561142146587,0.0211707428097724,0.1164390817284584,0.5821954011917114,0.5927807688713074,0.2540489137172699,0.0846829712390899,0.1270244568586349,0.0105853714048862,0.2117074131965637,0.0423414856195449,0.0529268532991409,0.0211707428097724,0.0846829712390899,0.0423414856195449,1.619561791419983,0.1164390817284584,0.1164390817284584,0.0952683389186859,0.0105853714048862,0.0846829712390899,0.0,0.0317561142146587,4.287075042724609,0.0635122284293174,0.0,0.0423414856195449
1948-05-01,,,,,,,,,,,,,,,,,128.97213745117188,169.61764526367188,94.26988983154295,,4.652574062347412,120.56999969482422,,139.0699920654297,,103.81761932373048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0809143334627151,0.0910286232829094,0.4045716524124145,0.0505714565515518,0.2326287031173706,0.0606857500970363,0.0505714565515518,0.2730858623981476,0.1719429492950439,0.5461717247962952,0.0202285833656787,0.9608576893806458,0.1213715001940727,0.0101142916828393,0.8192576169967651,2.0026297569274902,0.0,0.0202285833656787,0.0202285833656787,0.1820572465658188,1.5980581045150757,0.2528572976589203,0.2326287031173706,0.1213715001940727,0.0910286232829094,0.0,0.1416000872850418,0.0505714565515518,0.0101142916828393,0.0303428750485181,0.1820572465658188,0.0101142916828393,1.4463436603546145,0.2326287031173706,0.0606857500970363,0.0505714565515518,0.0,0.1314857900142669,0.0,0.2124001234769821,4.349145412445068,0.0101142916828393,0.0101142916828393,0.0404571667313575
1948-06-01,,,,,,,,,,,,,,,,,105.3296890258789,126.53662109375,82.48806762695312,,3.7996902465820312,93.02050018310548,,117.25537109375,,71.10247802734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0516262277960777,0.0413009822368621,0.268456369638443,0.0103252455592155,0.0722767189145088,0.0103252455592155,0.0,0.2891068756580353,0.0619514696300029,0.8466700911521912,0.0103252455592155,0.7330924272537231,0.0413009822368621,0.0309757348150014,0.8776458501815796,1.3835828304290771,0.0103252455592155,0.0516262277960777,0.0722767189145088,0.1961796581745147,1.0428497791290283,0.2478058785200119,0.1755291670560836,0.0516262277960777,0.020650491118431,0.0826019644737243,0.1239029392600059,0.0516262277960777,0.0103252455592155,0.0516262277960777,0.1652039289474487,0.0,1.2906556129455566,0.113577701151371,0.2168301492929458,0.0516262277960777,0.0,0.0929272100329399,0.0,0.0826019644737243,3.551884412765503,0.0103252455592155,0.0309757348150014,0.0103252455592155
1948-07-01,,,,,,,,,,,,,,,,,139.153076171875,196.5982666015625,78.81453704833984,,5.019843578338623,122.7617645263672,,129.97369384765625,,88.84500122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032178483903408,0.032178483903408,0.3432371616363525,0.0,0.1179877743124961,0.0965354517102241,0.010726161301136,0.4183202683925628,0.021452322602272,2.102327585220337,0.032178483903408,0.5684865117073059,0.05363080650568,0.032178483903408,1.3836747407913208,2.166684627532959,0.0,0.0858092904090881,0.0750831291079521,0.2145232260227203,0.9653545022010804,0.3539633154869079,0.2037970572710037,0.032178483903408,0.0643569678068161,0.1930709034204483,0.289606362581253,0.042904645204544,0.05363080650568,0.042904645204544,0.2145232260227203,0.010726161301136,2.284672260284424,0.0750831291079521,0.1501662582159042,0.0643569678068161,0.0,0.1287139356136322,0.010726161301136,0.1179877743124961,4.8053202629089355,0.010726161301136,0.0,0.010726161301136
1948-08-01,,,,,,,,,,,,,,,,,106.92613220214844,120.3666000366211,86.65593719482422,,3.857280731201172,100.08109283447266,,121.59363555908205,,66.8233871459961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0214293375611305,0.0214293375611305,0.150005355477333,0.042858675122261,0.0642880126833915,0.042858675122261,0.0,0.3000107109546661,0.0107146687805652,1.3714776039123535,0.0321440063416957,0.1928640305995941,0.0107146687805652,0.0107146687805652,0.7821707725524902,1.6179149150848389,0.0,0.042858675122261,0.0107146687805652,0.1928640305995941,0.3857280611991882,0.2892960608005523,0.1928640305995941,0.096432015299797,0.053573340177536,0.150005355477333,0.1392906904220581,0.053573340177536,0.0,0.0107146687805652,0.0857173502445221,0.0321440063416957,1.6286295652389526,0.0107146687805652,0.107146680355072,0.0750026777386665,0.0,0.0642880126833915,0.0,0.0750026777386665,3.5679845809936523,0.0,0.0214293375611305,0.0107146687805652
1948-09-01,,,,,,,,,,,,,,,,,121.50931549072266,167.7201385498047,71.1822280883789,,4.383358001708984,118.87107849121094,,126.525634765625,,87.56672668457031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636807456612587,0.1061345785856247,0.169815331697464,0.021226916462183,0.1910422444343567,0.0636807456612587,0.0106134582310915,0.2441095262765884,0.0318403728306293,1.6344724893569946,0.021226916462183,0.116748034954071,0.042453832924366,0.084907665848732,1.4964975118637085,1.6238590478897097,0.0106134582310915,0.021226916462183,0.1592018753290176,0.4351517856121063,0.3714710175991058,0.2228826135396957,0.2228826135396957,0.1485884040594101,0.0955211222171783,0.0636807456612587,0.2759498953819275,0.0318403728306293,0.0,0.021226916462183,0.1061345785856247,0.0106134582310915,2.1863722801208496,0.0106134582310915,0.1273614913225174,0.0955211222171783,0.0,0.021226916462183,0.0106134582310915,0.074294202029705,4.096794605255127,0.021226916462183,0.0636807456612587,0.0530672892928123
1948-10-01,,,,,,,,,,,,,,,,,129.3592987060547,169.5881805419922,85.71595764160156,,4.666540622711182,123.09341430664062,,118.76663970947266,,111.0772705078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3967504203319549,0.1511430144309997,0.4817683696746826,0.0566786304116249,0.4250897467136383,0.0283393152058124,0.0566786304116249,0.5195541381835938,0.1983752101659774,1.8326090574264529,0.0661250725388526,0.2928395867347717,0.1889287680387497,0.0472321920096874,1.9270734786987305,1.7003589868545532,0.0094464384019374,0.0472321920096874,0.0755715072154998,0.1511430144309997,0.462875485420227,0.2645002901554107,0.1889287680387497,0.255053848028183,0.0944643840193748,0.0283393152058124,0.217268094420433,0.1039108261466026,0.1794823408126831,0.0661250725388526,0.2739467322826385,0.0661250725388526,2.314377546310425,0.0188928768038749,0.1605894565582275,0.0661250725388526,0.0094464384019374,0.1511430144309997,0.0188928768038749,0.2267145216464996,4.430379867553711,0.0472321920096874,0.0094464384019374,0.0094464384019374
1948-11-01,,,,,,,,,,,,,,,,,99.35396575927734,131.52427673339844,64.09048461914062,,3.584120273590088,95.86221313476562,,114.5060577392578,,75.8550033569336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172606348991394,0.2030663043260574,0.3045994639396667,0.0507665760815143,0.2944461405277252,0.0609198920428752,0.0304599460214376,0.5482789874076843,0.1319931000471115,1.0965579748153689,0.0406132601201534,0.3959792852401733,0.0812265202403068,0.0,1.4316173791885376,1.3706974983215332,0.0,0.0203066300600767,0.0406132601201534,0.1929129809141159,0.5888922810554504,0.2335262447595596,0.263986200094223,0.0507665760815143,0.0609198920428752,0.0304599460214376,0.1827596724033355,0.0406132601201534,0.0507665760815143,0.0710732042789459,0.1015331521630287,0.0304599460214376,1.4722306728363037,0.0203066300600767,0.0710732042789459,0.0406132601201534,0.0,0.0710732042789459,0.0101533150300383,0.0812265202403068,3.3607473373413086,0.0710732042789459,0.0,0.0203066300600767
1948-12-01,,,,,,,,,,,,,,,,,85.41590881347656,95.24567413330078,74.27778625488281,,3.081315279006958,84.29009246826172,,116.81736755371094,,69.07073211669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1772002428770065,0.1673557758331298,0.2067336142063141,0.1673557758331298,0.2461114376783371,0.0590667463839054,0.0492222867906093,0.5414451956748962,0.1181334927678108,0.8072454929351807,0.0196889154613018,0.2461114376783371,0.0787556618452072,0.0098444577306509,0.90569007396698,0.9155345559120178,0.0098444577306509,0.0393778309226036,0.4036227464675903,0.1181334927678108,0.3051781952381134,0.2559559047222137,0.2461114376783371,0.0886001214385032,0.0787556618452072,0.0295333731919527,0.45284503698349,0.0689112022519111,0.0393778309226036,0.0393778309226036,0.0590667463839054,0.0196889154613018,1.023823618888855,0.0,0.0492222867906093,0.0492222867906093,0.0,0.0886001214385032,0.0295333731919527,0.1181334927678108,2.8745815753936768,0.0295333731919527,0.0295333731919527,0.0098444577306509
1949-01-01,,,,,,,,,,,,,,,,,90.29173278808594,106.65543365478516,72.00563049316406,,3.257207155227661,88.23526000976562,,117.82415008544922,,77.52732849121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0467989519238472,0.1216772720217704,0.1871958076953888,0.0374391600489616,0.2059153914451599,0.0748783200979232,0.0093597900122404,0.5522276163101196,0.0187195800244808,0.7113440632820129,0.0467989519238472,0.6177461743354797,0.0561587437987327,0.0187195800244808,0.7394234538078308,1.1138150691986084,0.0280793718993663,0.0280793718993663,0.3650318086147308,0.2433545440435409,0.5428678393363953,0.2901535034179687,0.2433545440435409,0.0935979038476944,0.0561587437987327,0.0374391600489616,0.449269950389862,0.0842381119728088,0.0374391600489616,0.0935979038476944,0.0935979038476944,0.0187195800244808,1.0670161247253418,0.0935979038476944,0.0748783200979232,0.0280793718993663,0.0,0.1216772720217704,0.0374391600489616,0.0467989519238472,3.0419318675994873,0.0374391600489616,0.0561587437987327,0.0280793718993663
1949-02-01,,,,,,,,,,,,,,,,,90.19142150878906,103.4429168701172,74.45696258544922,,3.2535884380340576,86.7472915649414,,113.23609161376952,,86.34351348876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.042530570179224,0.0531632117927074,0.159489631652832,0.0744284987449646,0.2339181303977966,0.0744284987449646,0.0318979248404502,0.2020201981067657,0.021265285089612,0.7442849278450012,0.159489631652832,0.1063264235854148,0.0637958496809005,0.1169590651988983,0.6166932582855225,0.8612440228462219,0.0,0.0637958496809005,0.0637958496809005,0.042530570179224,0.1275916993618011,0.1807549148797989,0.3296118974685669,0.042530570179224,0.0531632117927074,0.010632642544806,0.2658160626888275,0.318979263305664,0.021265285089612,0.085061140358448,0.1382243484258651,0.0531632117927074,1.3609782457351685,0.021265285089612,0.2551833987236023,0.0956937819719314,0.010632642544806,0.085061140358448,0.042530570179224,0.0318979248404502,3.0834662914276123,0.010632642544806,0.0,0.0
1949-03-01,,,,,,,,,,,,,,,,,76.28336334228516,92.7593994140625,56.122989654541016,,2.7518656253814697,82.15702819824219,,100.37059783935548,,82.11509704589844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0839552208781242,0.0839552208781242,0.1399253755807876,0.0,0.1585820913314819,0.0373134315013885,0.0093283578753471,0.233208954334259,0.0279850754886865,0.8022388219833374,0.1119403019547462,0.0746268630027771,0.0746268630027771,0.0746268630027771,0.7742537260055542,0.9141790866851808,0.0186567157506942,0.0932835787534713,0.1026119366288185,0.1212686598300933,0.1679104417562484,0.2705223858356476,0.205223873257637,0.0466417893767356,0.0279850754886865,0.0186567157506942,0.2518656849861145,0.1212686598300933,0.0279850754886865,0.0466417893767356,0.1679104417562484,0.0746268630027771,1.2593283653259275,0.0,0.0279850754886865,0.0652985051274299,0.0,0.0839552208781242,0.0373134315013885,0.0093283578753471,2.5932836532592773,0.0186567157506942,0.0559701509773731,0.0279850754886865
1949-04-01,,,,,,,,,,,,,,,,,91.95882415771484,119.7673797607422,60.60850143432617,,3.3173460960388184,91.45863342285156,,110.02064514160156,,70.75509643554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0199840124696493,0.0799360498785972,0.1798561215400695,0.0199840124696493,0.1298960894346237,0.0699440464377403,0.0299760196357965,0.5995203852653503,0.0499600321054458,1.16906476020813,0.0699440464377403,0.059952039271593,0.0699440464377403,0.0099920062348246,1.0291767120361328,1.2290167808532717,0.0,0.0499600321054458,0.1099120676517486,0.0199840124696493,0.0899280607700347,0.2997601926326751,0.1398880928754806,0.059952039271593,0.0699440464377403,0.0099920062348246,0.1698641031980514,0.1598720997571945,0.0399680249392986,0.0199840124696493,0.1199040785431861,0.0399680249392986,1.5987210273742676,0.0199840124696493,0.0399680249392986,0.059952039271593,0.0099920062348246,0.0999200642108917,0.0199840124696493,0.0299760196357965,3.107513904571533,0.0099920062348246,0.0299760196357965,0.0299760196357965
1949-05-01,,,,,,,,,,,,,,,,,93.0523681640625,121.25588989257812,62.744651794433594,,3.356794834136963,88.83842468261719,,101.05775451660156,,66.82904052734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360945686697959,0.1443782746791839,0.1263309866189956,0.0631654933094978,0.1443782746791839,0.0541418530046939,0.0270709265023469,0.5053239464759827,0.0451182089745998,1.479877233505249,0.0812127739191055,0.0541418530046939,0.1534019112586975,0.0180472843348979,1.1640498638153076,1.3264753818511963,0.0360945686697959,0.0090236421674489,0.0992600619792938,0.162425547838211,0.1173073425889015,0.2616856098175049,0.162425547838211,0.0631654933094978,0.0631654933094978,0.0,0.162425547838211,0.1534019112586975,0.0541418530046939,0.0721891373395919,0.2616856098175049,0.0270709265023469,1.7596101760864258,0.0270709265023469,0.0902364179491996,0.0360945686697959,0.0,0.1263309866189956,0.0360945686697959,0.0360945686697959,3.11315655708313,0.0270709265023469,0.0451182089745998,0.0360945686697959
1949-06-01,,,,,,,,,,,,,,,,,81.83934020996094,104.87598419189452,56.92668151855469,,2.9522933959960938,75.68730926513672,,99.73460388183594,,61.05595397949219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0510777421295642,0.0408621914684772,0.0817243829369545,0.0,0.122586578130722,0.061293289065361,0.0204310957342386,0.4086219370365143,0.0102155478671193,0.6333639621734619,0.0408621914684772,0.122586578130722,0.0510777421295642,0.0306466445326805,0.7457349896430969,0.9602615237236024,0.0817243829369545,0.0204310957342386,0.0306466445326805,0.1021554842591285,0.122586578130722,0.163448765873909,0.2043109685182571,0.0817243829369545,0.0306466445326805,0.0204310957342386,0.112371027469635,0.0919399335980415,0.0102155478671193,0.0306466445326805,0.0510777421295642,0.0102155478671193,0.9602615237236024,0.0204310957342386,0.0306466445326805,0.0510777421295642,0.0204310957342386,0.0510777421295642,0.0306466445326805,0.0,2.69690465927124,0.0,0.0408621914684772,0.0
1949-07-01,,,,,,,,,,,,,,,,,79.78976440429688,107.69743347167967,47.64940643310547,,2.878356456756592,73.74360656738281,,110.47348022460938,,56.49405288696289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0305126123130321,0.0305126123130321,0.2441008985042572,0.0101708704605698,0.4068348109722137,0.0610252246260643,0.0101708704605698,0.3763222098350525,0.0203417409211397,0.650935709476471,0.0813669636845588,0.0203417409211397,0.0406834818422794,0.0406834818422794,0.6407648324966431,1.0170871019363403,0.0305126123130321,0.0101708704605698,0.0508543513715267,0.1423921883106231,0.0305126123130321,0.2034174054861068,0.2034174054861068,0.1118795797228813,0.0508543513715267,0.0101708704605698,0.1322213113307953,0.1220504492521286,0.0,0.152563065290451,0.1118795797228813,0.0305126123130321,1.078112244606018,0.0101708704605698,0.0711960941553115,0.0915378332138061,0.0,0.152563065290451,0.0406834818422794,0.0610252246260643,2.7156224250793457,0.0101708704605698,0.0203417409211397,0.0203417409211397
1949-08-01,,,,,,,,,,,,,,,,,88.27278900146484,98.13240051269533,81.65886688232422,,3.184375286102295,79.10279083251953,,123.45680236816406,,65.85441589355469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1273750066757202,0.0424583368003368,0.1592187732458114,0.0530729219317436,0.0955312624573707,0.0636875033378601,0.0636875033378601,0.6368750929832458,0.03184375166893,0.5413438081741333,0.03184375166893,0.0849166736006736,0.0955312624573707,0.0955312624573707,0.573187530040741,0.8279376029968262,0.0955312624573707,0.0849166736006736,0.0743020921945571,0.1273750066757202,0.1592187732458114,0.1698333472013473,0.2441354393959045,0.0955312624573707,0.0849166736006736,0.0212291684001684,0.1379895955324173,0.0849166736006736,0.03184375166893,0.1698333472013473,0.0530729219317436,0.0424583368003368,1.072072982788086,0.0212291684001684,0.03184375166893,0.0424583368003368,0.0106145842000842,0.1592187732458114,0.1061458438634872,0.0212291684001684,2.9614691734313965,0.0,0.0636875033378601,0.03184375166893
1949-09-01,,,,,,,,,,,,,,,,,94.78289031982422,119.01214599609376,66.67403411865234,,3.419222116470337,87.69842529296875,,109.25965118408205,,63.647361755371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0783775821328163,0.0587831884622573,0.1763495653867721,0.088174782693386,0.4702655076980591,0.0783775821328163,0.0685803890228271,0.4800626933574676,0.019594395533204,0.5878318548202515,0.0587831884622573,0.088174782693386,0.0979719832539558,0.0293915942311286,0.6760066747665405,0.9993141889572144,0.0979719832539558,0.1273635774850845,0.0391887910664081,0.2057411521673202,0.1469579637050628,0.3135103285312652,0.2939159274101257,0.1567551642656326,0.107769176363945,0.019594395533204,0.1763495653867721,0.0979719832539558,0.0293915942311286,0.107769176363945,0.1665523648262024,0.0391887910664081,1.6949152946472168,0.009797197766602,0.1175663769245147,0.0489859916269779,0.009797197766602,0.1273635774850845,0.088174782693386,0.0587831884622573,3.203683853149414,0.0391887910664081,0.0489859916269779,0.0293915942311286
1949-10-01,,,,,,,,,,,,,,,,,83.74728393554688,115.92171478271484,51.8592414855957,,3.021121025085449,89.15099334716797,,96.8683853149414,,64.26432037353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0534711703658103,0.1158542037010192,0.0623830333352088,0.0089118620380759,0.3564744591712951,0.0534711703658103,0.0,0.6060066223144531,0.0089118620380759,0.4188574850559234,0.0356474481523036,0.0623830333352088,0.0267355851829051,0.0267355851829051,0.4455930888652801,0.8020675778388977,0.1158542037010192,0.0980304777622222,0.0712948963046073,0.2317084074020385,0.0712948963046073,0.2138846814632415,0.1782372295856475,0.1336779296398162,0.0356474481523036,0.0178237240761518,0.1247660666704177,0.0891186147928237,0.0,0.0980304777622222,0.0623830333352088,0.0178237240761518,1.5150164365768433,0.0267355851829051,0.0089118620380759,0.0445593073964118,0.0,0.0623830333352088,0.0980304777622222,0.0623830333352088,2.8517956733703613,0.0,0.0445593073964118,0.0089118620380759
