day,month,year,daily_tpu_index
15,12,2017,72.7802037845706
16,12,2017,115.606936416184
17,12,2017,84.6262341325811
18,12,2017,106.157112526539
19,12,2017,73.2600732600732
20,12,2017,17.9533213644524
21,12,2017,31.2989045383411
22,12,2017,31.3479623824451
23,12,2017,108.459869848156
24,12,2017,0.0
25,12,2017,33.8983050847457
26,12,2017,0.0
27,12,2017,0.0
28,12,2017,58.252427184466
29,12,2017,16.8350168350168
30,12,2017,96.6183574879227
31,12,2017,41.8994413407821
1,1,2018,27.4725274725274
2,1,2018,107.296137339055
3,1,2018,17.8571428571428
4,1,2018,67.2268907563025
5,1,2018,60.6980273141122
6,1,2018,58.252427184466
7,1,2018,27.6625172890733
8,1,2018,125.786163522012
9,1,2018,36.2976406533575
10,1,2018,48.7012987012987
11,1,2018,108.864696734059
12,1,2018,56.338028169014
13,1,2018,18.6219739292365
14,1,2018,41.7246175243393
15,1,2018,0.0
16,1,2018,134.615384615384
17,1,2018,49.5049504950495
18,1,2018,48.85993485342009
19,1,2018,0.0
20,1,2018,20.4498977505112
21,1,2018,69.4444444444444
22,1,2018,40.650406504065
23,1,2018,143.112701252236
24,1,2018,263.591433278418
25,1,2018,135.593220338983
26,1,2018,142.405063291139
27,1,2018,165.289256198347
28,1,2018,18.1818181818181
29,1,2018,45.97701149425281
30,1,2018,144.665461121157
31,1,2018,31.8979266347687
1,2,2018,90.9090909090909
2,2,2018,88.3652430044182
3,2,2018,39.9201596806387
4,2,2018,42.4929178470255
5,2,2018,104.82180293501
6,2,2018,55.350553505535
7,2,2018,119.402985074626
8,2,2018,63.6942675159235
9,2,2018,58.8235294117647
10,2,2018,77.8210116731517
11,2,2018,40.8719346049046
12,2,2018,19.2678227360308
13,2,2018,18.450184501845
14,2,2018,30.441400304414
15,2,2018,16.2337662337662
16,2,2018,30.7219662058371
17,2,2018,116.504854368932
18,2,2018,25.0312891113892
19,2,2018,0.0
20,2,2018,57.0342205323193
21,2,2018,84.17508417508411
22,2,2018,17.1821305841924
23,2,2018,30.1659125188536
24,2,2018,18.6915887850467
25,2,2018,27.5862068965517
26,2,2018,130.151843817787
27,2,2018,134.874759152215
28,2,2018,84.6023688663282
1,3,2018,147.783251231527
2,3,2018,224.887556221889
3,3,2018,530.785562632696
4,3,2018,143.603133159268
5,3,2018,373.28094302554
6,3,2018,292.504570383912
7,3,2018,257.648953301127
8,3,2018,558.912386706948
9,3,2018,453.879941434846
10,3,2018,454.545454545454
11,3,2018,255.7200538358
12,3,2018,253.90625
13,3,2018,311.418685121107
14,3,2018,341.085271317829
15,3,2018,382.436260623229
16,3,2018,271.428571428571
17,3,2018,183.48623853211
18,3,2018,67.1140939597315
19,3,2018,244.897959183673
20,3,2018,122.164048865619
21,3,2018,221.169036334913
22,3,2018,240.0
23,3,2018,322.58064516129
24,3,2018,444.874274661508
25,3,2018,126.582278481012
26,3,2018,167.364016736401
27,3,2018,236.7941712204
28,3,2018,142.180094786729
29,3,2018,209.339774557165
30,3,2018,154.083204930662
31,3,2018,118.343195266272
1,4,2018,13.7174211248285
2,4,2018,248.306997742663
3,4,2018,232.558139534883
4,4,2018,135.363790186125
5,4,2018,498.392282958199
6,4,2018,282.738095238095
7,4,2018,374.449339207048
8,4,2018,158.343483556638
9,4,2018,266.666666666666
10,4,2018,183.823529411764
11,4,2018,231.788079470198
12,4,2018,144.230769230769
13,4,2018,163.934426229508
14,4,2018,175.097276264591
15,4,2018,92.8381962864721
16,4,2018,193.236714975845
17,4,2018,102.564102564102
18,4,2018,277.777777777777
19,4,2018,218.181818181818
20,4,2018,135.951661631419
21,4,2018,100.401606425702
22,4,2018,65.8761528326745
23,4,2018,238.611713665943
24,4,2018,133.079847908745
25,4,2018,149.501661129568
26,4,2018,126.782884310618
27,4,2018,103.244837758112
28,4,2018,162.271805273833
29,4,2018,69.2520775623268
30,4,2018,153.172866520787
1,5,2018,264.150943396226
2,5,2018,286.677908937605
3,5,2018,312.5
4,5,2018,125.195618153364
5,5,2018,182.926829268292
6,5,2018,69.6378830083565
7,5,2018,233.100233100233
8,5,2018,93.2835820895522
9,5,2018,33.003300330033
10,5,2018,127.795527156549
11,5,2018,77.88161993769471
12,5,2018,64.79481641468679
13,5,2018,70.7213578500707
14,5,2018,115.473441108545
15,5,2018,191.570881226053
16,5,2018,203.735144312393
17,5,2018,82.23684210526311
18,5,2018,231.839258114374
19,5,2018,182.926829268292
20,5,2018,64.6830530401035
21,5,2018,196.50655021834
22,5,2018,229.885057471264
23,5,2018,157.618213660245
24,5,2018,185.758513931888
25,5,2018,199.081163859111
26,5,2018,127.118644067796
27,5,2018,56.1797752808988
28,5,2018,90.09009009009
29,5,2018,185.95041322314
30,5,2018,172.955974842767
31,5,2018,206.185567010309
1,6,2018,367.107195301027
2,6,2018,350.515463917525
3,6,2018,100.0
4,6,2018,293.453724604966
5,6,2018,205.223880597014
6,6,2018,148.27018121911
7,6,2018,270.700636942675
8,6,2018,325.443786982248
9,6,2018,349.514563106796
10,6,2018,158.520475561426
11,6,2018,292.275574112734
12,6,2018,283.018867924528
13,6,2018,179.738562091503
14,6,2018,226.537216828478
15,6,2018,130.081300813008
16,6,2018,269.151138716356
17,6,2018,206.185567010309
18,6,2018,220.264317180616
19,6,2018,255.941499085923
20,6,2018,234.009360374415
21,6,2018,205.047318611987
22,6,2018,273.972602739726
23,6,2018,146.443514644351
24,6,2018,104.43864229765
25,6,2018,133.928571428571
26,6,2018,258.30258302583
27,6,2018,235.478806907378
28,6,2018,251.572327044025
29,6,2018,193.740685543964
30,6,2018,321.19914346895
1,7,2018,66.9344042838018
2,7,2018,227.743271221532
3,7,2018,255.905511811023
4,7,2018,241.448692152917
5,7,2018,251.937984496124
6,7,2018,420.711974110032
7,7,2018,382.165605095541
8,7,2018,134.328358208955
9,7,2018,199.115044247787
10,7,2018,257.35294117647
11,7,2018,200.0
12,7,2018,265.780730897009
13,7,2018,190.895741556534
14,7,2018,229.007633587786
15,7,2018,140.056022408963
16,7,2018,251.716247139588
17,7,2018,226.80412371134
18,7,2018,290.59829059829
19,7,2018,243.90243902439
20,7,2018,361.067503924646
21,7,2018,376.1061946902651
22,7,2018,151.74506828528
23,7,2018,367.816091954023
24,7,2018,152.091254752851
25,7,2018,237.28813559322
26,7,2018,434.782608695652
27,7,2018,274.390243902439
28,7,2018,431.03448275862
29,7,2018,178.306092124814
30,7,2018,157.657657657657
31,7,2018,231.660231660231
1,8,2018,369.7478991596629
2,8,2018,291.26213592233
3,8,2018,169.491525423728
4,8,2018,324.543610547667
5,8,2018,104.011887072808
6,8,2018,210.772833723653
7,8,2018,240.963855421686
8,8,2018,178.25311942959
9,8,2018,151.515151515151
10,8,2018,214.723926380368
11,8,2018,311.850311850311
12,8,2018,156.472261735419
13,8,2018,219.780219780219
14,8,2018,182.926829268292
15,8,2018,157.342657342657
16,8,2018,293.577981651376
17,8,2018,273.752012882447
18,8,2018,247.747747747747
19,8,2018,134.529147982062
20,8,2018,175.438596491228
21,8,2018,331.262939958592
22,8,2018,160.427807486631
23,8,2018,336.283185840707
24,8,2018,192.307692307692
25,8,2018,191.897654584221
26,8,2018,109.739368998628
27,8,2018,291.26213592233
28,8,2018,404.858299595141
29,8,2018,310.344827586206
30,8,2018,287.253141831238
31,8,2018,122.324159021406
1,9,2018,168.776371308016
2,9,2018,124.137931034482
3,9,2018,106.951871657754
4,9,2018,292.275574112734
5,9,2018,134.003350083752
6,9,2018,103.626943005181
7,9,2018,119.402985074626
8,9,2018,235.756385068762
9,9,2018,90.55627425614479
10,9,2018,125.260960334029
11,9,2018,232.1083172147
12,9,2018,171.821305841924
13,9,2018,175.159235668789
14,9,2018,56.7375886524822
15,9,2018,108.459869848156
16,9,2018,41.66666666666659
17,9,2018,64.2398286937901
18,9,2018,308.880308880308
19,9,2018,356.536502546689
20,9,2018,184.873949579831
21,9,2018,138.03680981595
22,9,2018,205.479452054794
23,9,2018,53.3333333333333
24,9,2018,271.966527196652
25,9,2018,127.041742286751
26,9,2018,184.254606365159
27,9,2018,227.642276422764
28,9,2018,107.03363914373
29,9,2018,160.320641282565
30,9,2018,53.2623169107856
1,10,2018,360.169491525423
2,10,2018,358.490566037735
3,10,2018,244.2996742671
4,10,2018,161.030595813204
5,10,2018,276.162790697674
6,10,2018,161.616161616161
7,10,2018,82.07934336525301
8,10,2018,171.102661596958
9,10,2018,158.415841584158
10,10,2018,83.0564784053156
11,10,2018,152.542372881355
12,10,2018,132.15859030837
13,10,2018,183.673469387755
14,10,2018,89.74358974358971
15,10,2018,164.271047227926
16,10,2018,73.5294117647058
17,10,2018,64.1025641025641
18,10,2018,209.003215434083
19,10,2018,145.772594752186
20,10,2018,150.943396226415
21,10,2018,39.68253968253961
22,10,2018,139.165009940357
23,10,2018,160.714285714285
24,10,2018,258.175559380378
25,10,2018,233.72287145242
26,10,2018,89.28571428571419
27,10,2018,263.157894736842
28,10,2018,92.96148738379809
29,10,2018,60.0
30,10,2018,140.350877192982
31,10,2018,81.8330605564648
1,11,2018,177.99352750809
2,11,2018,98.0392156862745
3,11,2018,171.755725190839
4,11,2018,84.7457627118644
5,11,2018,134.615384615384
6,11,2018,143.36917562724
7,11,2018,93.3125972006221
8,11,2018,131.578947368421
9,11,2018,118.870728083209
10,11,2018,94.5179584120983
11,11,2018,97.49303621169909
12,11,2018,182.555780933062
13,11,2018,112.570356472795
14,11,2018,173.501577287066
15,11,2018,221.088435374149
16,11,2018,137.404580152671
17,11,2018,95.7854406130268
18,11,2018,101.522842639593
19,11,2018,153.550863723608
20,11,2018,169.811320754716
21,11,2018,153.846153846153
22,11,2018,118.811881188118
23,11,2018,150.501672240802
24,11,2018,178.173719376391
25,11,2018,102.189781021897
26,11,2018,105.93220338983
27,11,2018,229.885057471264
28,11,2018,229.885057471264
29,11,2018,235.294117647058
30,11,2018,233.91812865497
1,12,2018,217.391304347826
2,12,2018,122.282608695652
3,12,2018,79.84031936127741
4,12,2018,402.193784277879
5,12,2018,263.591433278418
6,12,2018,156.25
7,12,2018,228.658536585365
8,12,2018,304.347826086956
9,12,2018,92.1052631578947
10,12,2018,165.289256198347
11,12,2018,144.665461121157
12,12,2018,133.55592654424
13,12,2018,213.11475409836
14,12,2018,92.30769230769229
15,12,2018,208.768267223382
16,12,2018,101.744186046511
17,12,2018,124.223602484472
18,12,2018,56.1797752808988
19,12,2018,213.815789473684
20,12,2018,136.054421768707
21,12,2018,94.1915227629513
22,12,2018,22.5733634311512
23,12,2018,145.631067961165
24,12,2018,56.98005698005689
25,12,2018,97.7198697068403
26,12,2018,254.629629629629
27,12,2018,190.023752969121
28,12,2018,198.019801980198
29,12,2018,199.501246882793
30,12,2018,154.798761609907
31,12,2018,225.563909774436
1,1,2019,171.919770773638
2,1,2019,197.628458498023
3,1,2019,291.43897996357
4,1,2019,150.501672240802
5,1,2019,226.80412371134
6,1,2019,95.5414012738853
7,1,2019,213.21961620469
8,1,2019,185.185185185185
9,1,2019,135.593220338983
10,1,2019,144.0
11,1,2019,123.647604327666
12,1,2019,39.1389432485322
13,1,2019,29.6296296296296
14,1,2019,196.50655021834
15,1,2019,183.150183150183
16,1,2019,31.3479623824451
17,1,2019,118.243243243243
18,1,2019,139.53488372093
19,1,2019,119.284294234592
20,1,2019,98.8875154511742
21,1,2019,148.148148148148
22,1,2019,293.542074363992
23,1,2019,137.931034482758
24,1,2019,83.752093802345
25,1,2019,46.2249614791987
26,1,2019,139.720558882235
27,1,2019,116.448326055312
28,1,2019,45.766590389016
29,1,2019,257.826887661141
30,1,2019,228.384991843393
31,1,2019,139.318885448916
1,2,2019,139.318885448916
2,2,2019,136.986301369863
3,2,2019,59.171597633136
4,2,2019,65.5021834061135
5,2,2019,208.728652751423
6,2,2019,115.321252059308
7,2,2019,136.286201022146
8,2,2019,183.767228177641
9,2,2019,79.2079207920792
10,2,2019,85.8369098712446
11,2,2019,63.8297872340425
12,2,2019,169.491525423728
13,2,2019,99.1735537190082
14,2,2019,241.545893719806
15,2,2019,140.625
16,2,2019,295.85798816568
17,2,2019,43.3526011560693
18,2,2019,110.803324099723
19,2,2019,127.931769722814
20,2,2019,144.032921810699
21,2,2019,86.50519031141869
22,2,2019,110.584518167456
23,2,2019,244.897959183673
24,2,2019,53.9083557951482
25,2,2019,166.666666666666
26,2,2019,162.162162162162
27,2,2019,96.6183574879227
28,2,2019,84.3881856540084
1,3,2019,105.960264900662
2,3,2019,133.333333333333
3,3,2019,76.4331210191082
4,3,2019,125.223613595706
5,3,2019,171.339563862928
6,3,2019,125.173852573018
7,3,2019,154.494382022471
8,3,2019,174.731182795698
9,3,2019,125.786163522012
10,3,2019,96.0384153661464
11,3,2019,122.164048865619
12,3,2019,131.362889983579
13,3,2019,151.098901098901
14,3,2019,70.0280112044817
15,3,2019,107.270560190703
16,3,2019,33.6700336700336
17,3,2019,26.7379679144385
18,3,2019,85.17887563884149
19,3,2019,81.4332247557003
20,3,2019,41.8994413407821
21,3,2019,73.0994152046783
22,3,2019,105.401844532279
23,3,2019,67.9117147707979
24,3,2019,88.49557522123891
25,3,2019,52.539404553415
26,3,2019,137.825421133231
27,3,2019,27.3224043715847
28,3,2019,42.1940928270042
29,3,2019,66.6666666666666
30,3,2019,67.45362563237771
31,3,2019,62.0347394540943
1,4,2019,56.0747663551401
2,4,2019,138.461538461538
3,4,2019,81.6326530612245
4,4,2019,126.404494382022
5,4,2019,206.451612903225
6,4,2019,162.337662337662
7,4,2019,98.7654320987654
8,4,2019,49.6688741721854
9,4,2019,46.0829493087557
10,4,2019,154.061624649859
11,4,2019,96.551724137931
12,4,2019,87.0511425462459
13,4,2019,46.7289719626168
14,4,2019,49.20049200492
15,4,2019,94.4881889763779
16,4,2019,93.60374414976599
17,4,2019,130.057803468208
18,4,2019,53.61930294906161
19,4,2019,79.57559681697609
20,4,2019,17.0357751277683
21,4,2019,38.4122919334186
22,4,2019,113.207547169811
23,4,2019,80.12820512820511
24,4,2019,59.0841949778434
25,4,2019,66.3129973474801
26,4,2019,77.8210116731517
27,4,2019,237.28813559322
28,4,2019,12.3609394313967
29,4,2019,101.010101010101
30,4,2019,109.034267912772
1,5,2019,54.4959128065395
2,5,2019,13.0718954248366
3,5,2019,50.4413619167717
4,5,2019,35.9066427289048
5,5,2019,24.6913580246913
6,5,2019,223.463687150838
7,5,2019,290.076335877862
8,5,2019,261.627906976744
9,5,2019,171.957671957671
10,5,2019,235.910878112712
11,5,2019,307.692307692307
12,5,2019,126.582278481012
13,5,2019,181.818181818181
14,5,2019,437.5
15,5,2019,305.555555555555
16,5,2019,285.714285714285
17,5,2019,190.839694656488
18,5,2019,350.0000000000001
19,5,2019,139.697322467986
20,5,2019,141.093474426807
21,5,2019,127.795527156549
22,5,2019,166.898470097357
23,5,2019,204.918032786885
24,5,2019,328.2828282828279
25,5,2019,201.005025125628
26,5,2019,117.340286831812
27,5,2019,131.004366812227
28,5,2019,222.222222222222
29,5,2019,215.827338129496
30,5,2019,169.731258840169
31,5,2019,247.718383311603
1,6,2019,695.1871657754009
2,6,2019,360.576923076923
3,6,2019,241.796200345423
4,6,2019,275.229357798165
5,6,2019,463.215258855585
6,6,2019,416.666666666666
7,6,2019,244.215938303341
8,6,2019,363.321799307958
9,6,2019,294.49423815621
10,6,2019,300.884955752212
11,6,2019,380.116959064327
12,6,2019,389.4297635605
13,6,2019,190.47619047619
14,6,2019,130.039011703511
15,6,2019,172.711571675302
16,6,2019,64.4329896907216
17,6,2019,259.515570934256
18,6,2019,283.018867924528
19,6,2019,295.420974889217
20,6,2019,213.371266002844
21,6,2019,209.424083769633
22,6,2019,159.29203539823
23,6,2019,123.609394313967
24,6,2019,223.123732251521
25,6,2019,193.236714975845
26,6,2019,251.046025104602
27,6,2019,260.492040520984
28,6,2019,188.172043010752
29,6,2019,244.821092278719
30,6,2019,176.870748299319
1,7,2019,247.619047619047
2,7,2019,330.188679245283
3,7,2019,152.439024390243
4,7,2019,148.27018121911
5,7,2019,81.4332247557003
6,7,2019,137.254901960784
7,7,2019,66.3129973474801
8,7,2019,80.32128514056221
9,7,2019,93.45794392523361
10,7,2019,86.70520231213871
11,7,2019,231.839258114374
12,7,2019,172.413793103448
13,7,2019,75.7575757575757
14,7,2019,132.802124833997
15,7,2019,96.71179883945841
16,7,2019,188.356164383561
17,7,2019,174.418604651162
18,7,2019,145.560407569141
19,7,2019,59.171597633136
20,7,2019,58.252427184466
21,7,2019,129.124820659971
22,7,2019,124.113475177304
23,7,2019,131.795716639209
24,7,2019,138.888888888888
25,7,2019,227.617602427921
26,7,2019,98.0392156862745
27,7,2019,263.157894736842
28,7,2019,94.5945945945946
29,7,2019,169.172932330827
30,7,2019,121.739130434782
31,7,2019,255.63909774436
1,8,2019,249.266862170087
2,8,2019,318.559556786703
3,8,2019,355.805243445692
4,8,2019,121.130551816958
5,8,2019,138.888888888888
6,8,2019,351.493848857645
7,8,2019,325.20325203252
8,8,2019,200.860832137733
9,8,2019,234.604105571847
10,8,2019,145.719489981785
11,8,2019,135.31799729364
12,8,2019,132.325141776937
13,8,2019,265.210608424337
14,8,2019,382.848392036753
15,8,2019,290.697674418604
16,8,2019,305.131761442441
17,8,2019,284.090909090909
18,8,2019,176.870748299319
19,8,2019,141.129032258064
20,8,2019,294.117647058823
21,8,2019,322.58064516129
22,8,2019,291.120815138282
23,8,2019,155.148095909732
24,8,2019,469.314079422382
25,8,2019,331.491712707182
26,8,2019,268.595041322314
27,8,2019,367.132867132867
28,8,2019,243.204577968526
29,8,2019,175.438596491228
30,8,2019,231.292517006802
31,8,2019,200.364298724954
1,9,2019,52.08333333333329
2,9,2019,158.013544018058
3,9,2019,280.3738317757
4,9,2019,254.596888260254
5,9,2019,98.7306064880112
6,9,2019,186.781609195402
7,9,2019,245.746691871455
8,9,2019,120.627261761158
9,9,2019,190.972222222222
10,9,2019,174.880763116057
11,9,2019,129.310344827586
12,9,2019,159.420289855072
13,9,2019,253.671562082777
14,9,2019,223.880597014925
15,9,2019,81.30081300813
16,9,2019,91.57509157509149
17,9,2019,80.2568218298555
18,9,2019,84.7457627118644
19,9,2019,174.418604651162
20,9,2019,146.666666666666
21,9,2019,231.729055258467
22,9,2019,50.60728744939269
23,9,2019,69.5652173913043
24,9,2019,140.18691588785
25,9,2019,135.135135135135
26,9,2019,69.2520775623268
27,9,2019,103.896103896103
28,9,2019,92.0810313075506
29,9,2019,76.7263427109974
30,9,2019,90.5797101449275
1,10,2019,60.60606060606059
2,10,2019,234.260614934114
3,10,2019,255.376344086021
4,10,2019,231.607629427792
5,10,2019,242.214532871972
6,10,2019,77.2200772200772
7,10,2019,86.50519031141869
8,10,2019,116.86143572621
9,10,2019,146.627565982404
10,10,2019,104.947526236881
11,10,2019,136.425648021828
12,10,2019,241.379310344827
13,10,2019,75.0
14,10,2019,140.350877192982
15,10,2019,286.677908937605
16,10,2019,131.004366812227
17,10,2019,182.584269662921
18,10,2019,189.274447949526
19,10,2019,182.481751824817
20,10,2019,65.1041666666666
21,10,2019,92.4214417744916
22,10,2019,63.5930047694753
23,10,2019,74.8502994011976
24,10,2019,141.242937853107
25,10,2019,39.0625
26,10,2019,153.58361774744
27,10,2019,77.6196636481241
28,10,2019,126.353790613718
29,10,2019,139.968895800933
30,10,2019,101.596516690856
31,10,2019,186.246418338108
1,11,2019,149.45652173913
2,11,2019,107.52688172043
3,11,2019,78.0234070221066
4,11,2019,51.0204081632653
5,11,2019,183.333333333333
6,11,2019,168.195718654434
7,11,2019,134.529147982062
8,11,2019,158.520475561426
9,11,2019,261.194029850746
10,11,2019,140.845070422535
11,11,2019,109.289617486338
12,11,2019,162.337662337662
13,11,2019,131.578947368421
14,11,2019,131.147540983606
15,11,2019,93.60374414976599
16,11,2019,34.4827586206896
17,11,2019,74.074074074074
18,11,2019,92.5925925925925
19,11,2019,102.214650766609
20,11,2019,111.576011157601
21,11,2019,102.941176470588
22,11,2019,69.7350069735007
23,11,2019,123.893805309734
24,11,2019,125.628140703517
25,11,2019,36.7647058823529
26,11,2019,165.016501650165
27,11,2019,166.163141993957
28,11,2019,89.4454382826475
29,11,2019,79.49125596184419
30,11,2019,164.948453608247
1,12,2019,124.653739612188
2,12,2019,116.731517509727
3,12,2019,320.404721753794
4,12,2019,356.63338088445
5,12,2019,125.173852573018
6,12,2019,109.890109890109
7,12,2019,104.712041884816
8,12,2019,116.731517509727
9,12,2019,20.703933747412
10,12,2019,136.518771331058
11,12,2019,240.963855421686
12,12,2019,141.643059490084
13,12,2019,221.300138312586
14,12,2019,344.16826003824
15,12,2019,137.551581843191
16,12,2019,273.684210526315
17,12,2019,98.19967266775771
18,12,2019,138.03680981595
19,12,2019,122.137404580152
20,12,2019,72.992700729927
21,12,2019,39.0625
22,12,2019,82.3045267489712
23,12,2019,100.603621730382
24,12,2019,60.8519269776876
25,12,2019,45.045045045045
26,12,2019,199.004975124378
27,12,2019,173.010380622837
28,12,2019,125.523012552301
29,12,2019,137.404580152671
30,12,2019,67.7200902934537
31,12,2019,96.5250965250965
1,1,2020,133.333333333333
2,1,2020,150.093808630394
3,1,2020,15.6739811912225
4,1,2020,134.615384615384
5,1,2020,28.2485875706214
6,1,2020,104.166666666666
7,1,2020,134.680134680134
8,1,2020,206.185567010309
9,1,2020,88.49557522123891
10,1,2020,98.5915492957746
11,1,2020,113.421550094517
12,1,2020,57.9710144927536
13,1,2020,76.77543186180421
14,1,2020,152.027027027027
15,1,2020,369.8224852071
16,1,2020,307.467057101024
17,1,2020,229.11051212938
18,1,2020,107.52688172043
19,1,2020,149.253731343283
20,1,2020,248.868778280542
21,1,2020,218.181818181818
22,1,2020,191.458026509572
23,1,2020,159.651669085631
24,1,2020,137.174211248285
25,1,2020,96.71179883945841
26,1,2020,163.265306122449
27,1,2020,40.2414486921529
28,1,2020,31.8471337579617
29,1,2020,58.5651537335285
30,1,2020,126.939351198871
31,1,2020,158.311345646438
1,2,2020,72.992700729927
2,2,2020,25.3485424588086
3,2,2020,95.60229445506691
4,2,2020,218.487394957983
5,2,2020,154.711673699015
6,2,2020,141.509433962264
7,2,2020,120.160213618157
8,2,2020,94.5179584120983
9,2,2020,67.2043010752688
10,2,2020,206.378986866791
11,2,2020,101.010101010101
12,2,2020,86.33093525179851
13,2,2020,29.4117647058823
14,2,2020,68.4931506849315
15,2,2020,18.0505415162454
16,2,2020,69.1562932226832
17,2,2020,111.111111111111
18,2,2020,51.81347150259059
19,2,2020,150.375939849624
20,2,2020,60.3318250377073
21,2,2020,113.154172560113
22,2,2020,53.9568345323741
23,2,2020,52.6315789473684
24,2,2020,153.550863723608
25,2,2020,82.9187396351575
26,2,2020,118.168389955686
27,2,2020,77.2797527047913
28,2,2020,68.9655172413793
29,2,2020,176.678445229682
1,3,2020,106.382978723404
2,3,2020,75.9013282732447
3,3,2020,172.117039586919
4,3,2020,57.471264367816
5,3,2020,42.7350427350427
6,3,2020,52.1512385919165
7,3,2020,142.857142857142
8,3,2020,25.6081946222791
9,3,2020,96.5250965250965
10,3,2020,83.8926174496644
11,3,2020,58.7371512481644
12,3,2020,42.6742532005689
13,3,2020,69.0607734806629
14,3,2020,57.36137667304011
15,3,2020,59.347181008902
16,3,2020,96.1538461538461
17,3,2020,33.5570469798657
18,3,2020,74.7384155455904
19,3,2020,125.195618153364
20,3,2020,0.0
21,3,2020,38.2409177820267
22,3,2020,58.9970501474926
23,3,2020,43.2900432900432
24,3,2020,37.4531835205992
25,3,2020,49.0196078431372
26,3,2020,32.8947368421052
27,3,2020,46.2249614791987
28,3,2020,39.1389432485322
29,3,2020,43.6046511627907
30,3,2020,44.2477876106194
31,3,2020,0.0
1,4,2020,32.5732899022801
2,4,2020,0.0
3,4,2020,71.04795737122551
4,4,2020,39.8406374501992
5,4,2020,62.5
6,4,2020,66.3716814159292
7,4,2020,35.84229390681
8,4,2020,68.259385665529
9,4,2020,69.20415224913489
10,4,2020,68.7285223367697
11,4,2020,86.2068965517241
12,4,2020,47.0957613814756
13,4,2020,45.5580865603644
14,4,2020,15.7480314960629
15,4,2020,46.3678516228748
16,4,2020,48.85993485342009
17,4,2020,47.923322683706
18,4,2020,19.193857965451
19,4,2020,56.98005698005689
20,4,2020,121.951219512195
21,4,2020,35.4609929078014
22,4,2020,129.870129870129
23,4,2020,16.638935108153
24,4,2020,62.40249609984399
25,4,2020,79.5228628230616
26,4,2020,75.187969924812
27,4,2020,41.407867494824
28,4,2020,69.5652173913043
29,4,2020,68.0272108843537
30,4,2020,51.28205128205121
1,5,2020,95.84664536741211
2,5,2020,39.44773175542399
3,5,2020,47.5435816164817
4,5,2020,38.6100386100386
5,5,2020,0.0
6,5,2020,67.45362563237771
7,5,2020,79.49125596184419
8,5,2020,15.5763239875389
9,5,2020,80.97165991902831
10,5,2020,135.951661631419
11,5,2020,41.0677618069815
12,5,2020,108.695652173913
13,5,2020,93.75
14,5,2020,50.9337860780984
15,5,2020,31.7965023847376
16,5,2020,99.40357852882701
17,5,2020,46.2249614791987
18,5,2020,21.6450216450216
19,5,2020,124.555160142348
20,5,2020,85.17887563884149
21,5,2020,35.0262697022767
22,5,2020,97.5609756097561
23,5,2020,77.5193798449612
24,5,2020,30.441400304414
25,5,2020,78.5340314136125
26,5,2020,60.9756097560975
27,5,2020,51.19453924914671
28,5,2020,81.03727714748781
29,5,2020,97.7198697068403
30,5,2020,81.4663951120162
31,5,2020,62.0155038759689
1,6,2020,66.3716814159292
2,6,2020,18.1159420289855
3,6,2020,81.8330605564648
4,6,2020,83.8926174496644
5,6,2020,102.214650766609
6,6,2020,40.16064257028111
7,6,2020,111.464968152866
8,6,2020,65.359477124183
9,6,2020,75.6143667296786
10,6,2020,16.750418760469
11,6,2020,33.167495854063
12,6,2020,102.389078498293
13,6,2020,38.7596899224806
14,6,2020,16.2337662337662
15,6,2020,90.7029478458049
16,6,2020,36.9685767097966
17,6,2020,121.527777777777
18,6,2020,84.17508417508411
19,6,2020,98.0392156862745
20,6,2020,84.9256900212314
21,6,2020,62.8930817610062
22,6,2020,42.8265524625267
23,6,2020,73.126142595978
24,6,2020,79.6178343949044
25,6,2020,32.8407224958949
26,6,2020,49.3421052631578
27,6,2020,41.23711340206179
28,6,2020,0.0
29,6,2020,22.3214285714285
30,6,2020,18.1488203266787
1,7,2020,67.3400673400673
2,7,2020,32.9489291598023
3,7,2020,52.08333333333329
4,7,2020,115.273775216138
5,7,2020,34.6620450606585
6,7,2020,86.2068965517241
7,7,2020,36.4298724954462
8,7,2020,129.449838187702
9,7,2020,65.6814449917898
10,7,2020,48.7012987012987
11,7,2020,101.83299389002
12,7,2020,123.647604327666
13,7,2020,81.4663951120162
14,7,2020,34.7826086956521
15,7,2020,84.0336134453781
16,7,2020,32.6797385620915
17,7,2020,63.6942675159235
18,7,2020,0.0
19,7,2020,45.4545454545454
20,7,2020,79.6812749003984
21,7,2020,32.8407224958949
22,7,2020,74.8502994011976
23,7,2020,48.3870967741935
24,7,2020,45.662100456621
25,7,2020,58.9390962671905
26,7,2020,43.6046511627907
27,7,2020,80.4828973843058
28,7,2020,32.7868852459016
29,7,2020,74.9625187406296
30,7,2020,0.0
31,7,2020,14.7058823529411
1,8,2020,80.0
2,8,2020,79.2393026941363
3,8,2020,106.194690265486
4,8,2020,48.85993485342009
5,8,2020,30.7692307692307
6,8,2020,14.5137880986937
7,8,2020,124.804992199688
8,8,2020,76.3358778625954
9,8,2020,58.2241630276564
10,8,2020,57.6923076923076
11,8,2020,48.2315112540193
12,8,2020,30.5810397553516
13,8,2020,77.16049382716041
14,8,2020,30.9597523219814
15,8,2020,99.2063492063492
16,8,2020,89.28571428571419
17,8,2020,37.593984962406
18,8,2020,79.1139240506329
19,8,2020,107.52688172043
20,8,2020,57.22460658082969
