start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1017,2022-11-28,2022-12-26,0.3186424110446142,0.10532703695774717,3.025267018310221,0.0872295074358949,3.6529199855769563,0.10969282144179374,2.9048611099286505,True,False,0.6407947326734644,0.39970695839379455
1018,2022-11-29,2022-12-27,0.3103536133879832,0.10902792630280624,2.84655155713069,0.09991751849672435,3.106098090277909,0.11770422637996311,2.636724465493067,True,False,0.6190271762114943,0.39577776581716
1019,2022-11-30,2022-12-28,0.3195739056550603,0.10876977159761736,2.9380764615125905,0.09856767958795791,3.242177425612268,0.11800101866753948,2.708230058211954,True,False,0.6204518637275052,0.3997337012254025
1020,2022-12-01,2022-12-29,0.3414175030753047,0.11088770342937743,3.078948273942277,0.11069344625680992,3.084351554862721,0.12154499460009038,2.808980363186843,True,False,0.6083689468837916,0.4025752118501167
1021,2022-12-02,2022-12-30,0.2840466937505545,0.11211498984509004,2.5335300314705784,0.09038700105364879,3.1425613245201034,0.11567515220799068,2.4555549599781115,True,False,0.6023366871819867,0.30476234381105255
1022,2022-12-05,2023-01-02,0.294691583136517,0.11353611377003602,2.5955757454707844,0.09488610842460153,3.1057400079874182,0.11737195074338344,2.5107496405237137,True,False,0.5947140573864121,0.3047431079738122
1023,2022-12-06,2023-01-03,0.295326340577093,0.11595629017992382,2.5468764145424907,0.0979496167417165,3.0150841871677714,0.12304212463308765,2.4002051448457826,True,False,0.5822938191952809,0.3076747645672818
1024,2022-12-07,2023-01-04,0.3037951730350152,0.11800576486080583,2.574409592559804,0.10895996608215473,2.7881357158826265,0.1266526394385853,2.39864857441307,True,False,0.5720165522020434,0.31366695710255754
1025,2022-12-08,2023-01-05,0.3294579303782381,0.11811681359582975,2.7892551479213794,0.11499248502344936,2.865038791978926,0.12931414936845728,2.547733036077184,True,False,0.5714109532486411,0.3336607883461527
1026,2022-12-09,2023-01-06,0.37518741273835043,0.11484511092484247,3.2668993021730155,0.1366112307799158,2.746387764727682,0.1309927439560613,2.864184697621106,True,False,0.587246917509225,0.3743634797100547
1027,2022-12-12,2023-01-09,0.32192668928849516,0.1140302679509391,2.8231687522386806,0.11530979086994417,2.7918417582735056,0.13877967706428734,2.3196961983084026,True,False,0.5916793117280662,0.4057824241190023
1028,2022-12-13,2023-01-10,0.2903885098164539,0.12185257451136498,2.38311345477046,0.14126799956979325,2.055585912597197,0.1747234492682304,1.661989338195,True,False,0.5538575780446764,0.39868765029756387
1029,2022-12-14,2023-01-11,0.22318505208430436,0.13540145534487444,1.6483209247333466,0.14927285433212537,1.4951482845482924,0.19573748174749345,1.140226440494514,True,False,0.4987790028963922,0.36936196183974485
1030,2022-12-15,2023-01-12,0.29364644630416575,0.1266818801845282,2.3179830128541865,0.13930155276638018,2.107991192292266,0.17305460184541643,1.6968427488941886,True,False,0.5327178476638553,0.3881545945710862
