start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1034,2022-12-21,2023-01-18,-0.12662313860630026,0.0935862104433724,-1.3530106412730325,0.11392177274454787,-1.1114919962686436,0.1204425937309202,-1.051315275467979,True,False,0.6949097505066122,0.35213785090566385
1035,2022-12-22,2023-01-19,-0.09169477740161076,0.09355889164979488,-0.9800754988081541,0.11682375424856518,-0.7848983966609423,0.1304349933790318,-0.7029921574431669,True,False,0.6953922513896212,0.37018965702942513
1036,2022-12-23,2023-01-20,-0.08972318530249364,0.09346720644888645,-0.9599429437485085,0.12058376720101305,-0.744073496666638,0.13453274780846028,-0.6669244980429313,True,False,0.6960430970252762,0.37061062160728353
1037,2022-12-26,2023-01-23,-0.08535349297730535,0.09434689660586992,-0.9046772713030071,0.12478617860051236,-0.6839979710457685,0.1409122615443971,-0.6057208367946966,True,False,0.6895753990784703,0.37008525866473996
1038,2022-12-27,2023-01-24,-0.09728064058591994,0.09455080010824551,-1.028871680351189,0.12584829577449083,-0.7729992685815814,0.1452114811065249,-0.6699238919996716,True,False,0.6880750401668585,0.3695839532802022
1039,2022-12-28,2023-01-25,-0.09990723798247368,0.09512116019932891,-1.050315595111702,0.12498000022733699,-0.7993858041346112,0.14376151471191612,-0.6949512057011775,True,False,0.6839313159440173,0.3692645080574892
1040,2022-12-29,2023-01-26,-0.10067904329666795,0.09496826767842743,-1.060133513623496,0.12396835007515727,-0.8121350589535966,0.14128616760427037,-0.7125895266595434,True,False,0.6849542946329383,0.3638911354792047
1041,2022-12-30,2023-01-27,-0.0957049994321089,0.09520429613867558,-1.005259251039512,0.12835560178208827,-0.7456238613924236,0.14844653573782587,-0.6447102248390305,True,False,0.6833839763984272,0.36186897786608324
1042,2023-01-02,2023-01-30,-0.08660657708505688,0.09606086274443473,-0.9015802545462192,0.13551697978431232,-0.6390828457282561,0.15732445554755814,-0.5504965949739218,True,False,0.6773696416925103,0.36180967903082456
1043,2023-01-03,2023-01-31,-0.07147167666613873,0.08764909299787799,-0.8154297348846391,0.11320455819912399,-0.6313498131446423,0.12746787895016143,-0.5607034278344224,True,False,0.7427740671613622,0.3631317756000594
1044,2023-01-04,2023-02-01,-0.08133975105023214,0.08423015717342848,-0.9656844268111118,0.10025495252913302,-0.8113290066802004,0.11679312922814464,-0.6964429464968133,True,False,0.772694432227411,0.33395254380710193
1045,2023-01-05,2023-02-02,-0.0925720054808639,0.08438844694074968,-1.0969748684421223,0.09710495846935943,-0.9533190368447986,0.11496003874334239,-0.8052537776847694,True,False,0.771320433541546,0.32539668472570327
1046,2023-01-06,2023-02-03,-0.10234567060619415,0.08498964112913615,-1.204213469388424,0.10473027898678122,-0.9772309555206279,0.11705058687443048,-0.8743712726189791,True,False,0.76603243258373,0.3839925811672269
1047,2023-01-09,2023-02-06,-0.020611837412626767,0.0778929266834185,-0.2646175755649777,0.14055486794449665,-0.1466462009751674,0.14897161828237548,-0.13836083443463076,True,False,0.8370549218191256,0.399894961885883
1048,2023-01-10,2023-02-07,-0.003145451628569395,0.0779788202746942,-0.04033725590473137,0.12777661124324366,-0.024616802699372844,0.14835057198799623,-0.02120282777759636,True,False,0.8361528525147794,0.3627938171855694
1049,2023-01-11,2023-02-08,0.007632056835612364,0.07481973917470958,0.10200592677543224,0.11842459100378006,0.06444655430871407,0.13790581859050985,0.05534252951483204,True,False,0.8717481467741302,0.36438126653662456
1050,2023-01-12,2023-02-09,0.0020989832560122284,0.07437942602460376,0.028219944253373392,0.1138755216444371,0.01843226029353399,0.13284666464508718,0.01580004482325444,True,False,0.8769532750670758,0.3652739456619086
