start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
98,2019-05-21,2019-06-18,0.11811945205920413,0.14707298211909414,0.8031349494467682,0.07989436961746153,1.4784452599697113,0.09392304446273371,1.2576194983337763,True,False,0.45989055619542796,0.16521810965826697
99,2019-05-22,2019-06-19,0.1334618096780874,0.15192914825797738,0.8784476922852735,0.07585058263018166,1.7595357220760715,0.09995962625585046,1.3351571497124932,True,False,0.44513941790001693,0.16574715912600047
100,2019-05-23,2019-06-20,0.08975204179847274,0.15122374915474396,0.593504937552047,0.09934309748381533,0.9034552381769138,0.09785424283298996,0.9172013312867238,True,False,0.4471851191123385,0.24616380828705736
101,2019-05-24,2019-06-21,0.13244532637208317,0.1756696175321249,0.7539455497924263,0.12193542710946724,1.0861923356628809,0.11616865120128635,1.140112457211835,True,False,0.38483665727325433,0.24663343063871618
102,2019-05-27,2019-06-24,0.1356105073116645,0.1833572442496141,0.7395972156248738,0.1286706869825567,1.0539347421845084,0.12225559356637203,1.1092376500388275,True,False,0.36867860998499496,0.24706165169918354
103,2019-05-28,2019-06-25,0.13011566517732542,0.1755551301617166,0.7411669773333678,0.11837518601512166,1.099180238337315,0.10819958366519274,1.2025523645261769,True,False,0.3850866814093873,0.24688629366391768
104,2019-05-29,2019-06-26,0.09241341290971575,0.1989947457924436,0.46440127120796043,0.14922609260389108,0.6192845453309554,0.1606931292991041,0.5750924965665659,True,False,0.3396976111425228,0.23940018058730672
105,2019-05-30,2019-06-27,0.05509693894894688,0.20037756256162062,0.27496561114223217,0.15195062602682735,0.3625976436531386,0.183233787934974,0.30069202612620594,True,False,0.33735050545954154,0.23415706265247455
106,2019-05-31,2019-06-28,0.04593059406089937,0.1987496170175074,0.23109777392352632,0.15046624018240706,0.3052551456407675,0.18442999456879386,0.24904080363005643,True,False,0.34011863767104233,0.2338191617687895
107,2019-06-03,2019-07-01,-0.12406095204818743,0.21911977477349676,-0.5661787128817047,0.14143084722340418,-0.8771845356495725,0.2547221672530689,-0.4870441916620931,True,False,0.30841256652953614,0.22410694157234437
108,2019-06-04,2019-07-02,-0.13860532996025002,0.21131438236743394,-0.6559200013146419,0.15023789735331977,-0.9225723496002275,0.2408114346293725,-0.5755761979225545,True,False,0.3198598914335472,0.2249195407994104
109,2019-06-05,2019-07-03,-0.32026880379579054,0.2544295209095982,-1.2587721843393551,0.10765108996734914,-2.9750632705430937,0.2331078683523431,-1.373908165603846,True,False,0.2656524195030441,0.21688024645435275
110,2019-06-06,2019-07-04,-0.34175244488422324,0.2643372755428804,-1.2928651253681576,0.11200463725472964,-3.0512347815294762,0.23976855366007097,-1.4253430638312092,True,False,0.2556360453981825,0.2171849094398334
111,2019-06-07,2019-07-05,-0.22305906107347562,0.24846888802341371,-0.8977343716870352,0.13116591859899202,-1.7005870385845014,0.21640972880161735,-1.0307256624213679,True,False,0.2720513267269967,0.22754606388402138
112,2019-06-10,2019-07-08,-0.19552900101956758,0.2409678016451895,-0.8114320655482105,0.12217675479029182,-1.6003780862831065,0.1924674064650217,-1.0159070806365456,True,False,0.280574073792068,0.22437293057881322
113,2019-06-11,2019-07-09,-0.20463052105476817,0.24123396999536975,-0.8482657772398136,0.1201584180499948,-1.7030061178870275,0.18327489666220553,-1.1165223649364444,True,False,0.28025988997694706,0.22155883302555524
114,2019-06-12,2019-07-10,-0.18444747303069,0.22692549080357247,-0.8128107264527122,0.12142358851948033,-1.5190415246301057,0.17314911125295093,-1.0652522077415314,True,False,0.29794971694995365,0.2206372717947911
115,2019-06-13,2019-07-11,-0.18787896528811418,0.22695038472961204,-0.8278415809338794,0.12118350869397188,-1.5503674329365245,0.17586229961253283,-1.068329970107618,True,False,0.29790898056132165,0.2246157919754854
116,2019-06-14,2019-07-12,-0.18603092519514952,0.22476801719191697,-0.8276574555369592,0.12452713757135882,-1.4938986699870676,0.17997628595935639,-1.0336413167074714,True,False,0.3007892358679857,0.22047050432402948
117,2019-06-17,2019-07-15,-0.15936103208698388,0.22431257411236868,-0.7104418141408001,0.10892004506893263,-1.463101047985506,0.16817331100771324,-0.9476000153179764,True,False,0.3013933049344238,0.21129571773797517
118,2019-06-18,2019-07-16,-0.13898053369069135,0.2235245197726968,-0.6217686266903575,0.11234349919687078,-1.2371034789217472,0.16457563121120128,-0.8444782053567608,True,False,0.30245165621264347,0.22283315490545438
119,2019-06-19,2019-07-17,-0.15279292217933485,0.20545768171763795,-0.7436710124536464,0.08423069966044502,-1.8139813962757196,0.12634196013952045,-1.209360073332758,True,False,0.3290052530568961,0.22326859053468273
120,2019-06-20,2019-07-18,-0.16756181751953617,0.21059822483558296,-0.7956468657338117,0.09262238761901838,-1.8090854903110951,0.12787829434191633,-1.3103225874401756,True,False,0.3209636151167553,0.22322049255447343
121,2019-06-21,2019-07-19,-0.07424488869946835,0.2027258534980601,-0.36623295656850596,0.049218221411142384,-1.5084837804126796,0.07769578458406877,-0.9555845159029643,True,False,0.33351506595986197,0.12196809990818581
122,2019-06-24,2019-07-22,-0.08896640430232845,0.20005461709615135,-0.4447105775097854,0.04993037849883672,-1.7818091305757116,0.07891231498829471,-1.1274083685863874,True,False,0.33811213978542015,0.12432302098892217
123,2019-06-25,2019-07-23,-0.12995732766467816,0.19352655716866843,-0.6715219325242975,0.06301104420533853,-2.0624531668000463,0.08259604294885801,-1.5734086407159409,True,False,0.34942043147382784,0.12979040413947746
124,2019-06-26,2019-07-24,-0.12847867645388658,0.20642886349587422,-0.6223871714357155,0.06672527391659346,-1.9254874339592047,0.09882930621049908,-1.3000058523150668,True,False,0.32748469278313314,0.13049852475975868
125,2019-06-27,2019-07-25,-0.11655741375848684,0.19877452951898206,-0.5863800258541482,0.06034846308349551,-1.9314064982437593,0.09044127829499475,-1.2887634491222955,True,False,0.3401153336429166,0.12887804081012977
126,2019-06-28,2019-07-26,-0.12736610179890082,0.1975709598940731,-0.6446600343855577,0.06149691397749596,-2.071097451255991,0.0897705684866792,-1.4187957584093978,True,False,0.34218693806867895,0.13442208751102247
127,2019-07-01,2019-07-29,-0.13975986559894316,0.1946595671501568,-0.7179706995399562,0.05865549978457698,-2.382723974942448,0.08182119570528765,-1.708113214360069,True,False,0.34728875865372094,0.13209651061762848
128,2019-07-02,2019-07-30,-0.12221953637357655,0.19069638157886443,-0.6409116699628169,0.06253294156806427,-1.9544824425146565,0.07680540043824509,-1.5912883166574519,True,False,0.3545530297103019,0.13076822676851838
129,2019-07-03,2019-07-31,-0.14014795849250308,0.16856269555630418,-0.8314292674899123,0.05655724950335143,-2.477983984779852,0.06444944846836766,-2.1745408505906596,True,False,0.4012569808675258,0.1339672822117456
130,2019-07-04,2019-08-01,-0.04375826218113604,0.15705192383176148,-0.27862289816972347,0.07809073205050478,-0.560351542777645,0.12938425410104923,-0.33820392199317234,True,False,0.43075319150666425,0.16587966906093568
131,2019-07-05,2019-08-02,-0.050156647464227475,0.15607532460232437,-0.3213618013739534,0.07301181817940477,-0.6869661476034259,0.12799720997976644,-0.39185734964188784,True,False,0.4334241652182666,0.1660557408978053
132,2019-07-08,2019-08-05,0.004126595205470225,0.08111062595157387,0.050876135611799614,0.0318486277151685,0.12956901133623594,0.07408789592954579,0.05569864218298802,True,False,0.8361705248509077,0.17194397375724776
133,2019-07-09,2019-08-06,-0.012096943302605474,0.06888327361198866,-0.17561510462969757,0.022368461413625668,-0.5408035483046977,0.05525525816308148,-0.21892836455314918,True,False,0.9871416166498336,0.16913670606728215
134,2019-07-10,2019-08-07,-0.014260063673543212,0.06848616916287842,-0.20821815335632177,0.022084172726047034,-0.6457141886381043,0.05522685916118021,-0.2582088478348018,True,False,0.9924662103384603,0.16921860266466668
