start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
127,-0.15050243114876918,-0.7749719517617608,0.19420371383329255,-2.5267943229089367,0.05956259668001207,-1.9090503535217533,0.07883628154235285,0.34728875865372094
128,-0.13400323023795505,-0.7043802727094727,0.19024273596206429,-2.1070719167120813,0.06359689442734184,-1.793557809850441,0.07471363872521575,0.3545530297103019
129,-0.15481452865821368,-0.9208151860050824,0.16812768839083764,-2.6590018343575195,0.058222798742679584,-2.394070888513616,0.06466580810158545,0.4012569808675258
130,-0.057811914585238454,-0.36904000695835426,0.15665487073265327,-0.7335901448805089,0.07880683101959497,-0.4375212209722679,0.1321351098279707,0.43075319150666425
131,-0.06384951565355358,-0.41011877864052865,0.15568542329420626,-0.8629505970724421,0.07398976936821518,-0.48823299610394877,0.130776731935503,0.4334241652182666
132,-0.00505280514106017,-0.06241940755910712,0.08094926463817351,-0.15247395203715727,0.033138808783737844,-0.06435158442274266,0.07851873712800837,0.8361705248509077
133,-0.025688650175395292,-0.3740758894319625,0.06867229591942889,-1.118141541270072,0.022974417126311337,-0.41163669197624847,0.0624061233513108,0.9871416166498336
134,-0.02675249678550314,-0.3916527312947604,0.06830667744116671,-1.1702277653112318,0.022860931502841318,-0.42973440386136147,0.06225356067636112,0.9924662103384603
135,-0.009815093512163484,-0.14885610033213917,0.0659367905666163,-0.42965688877954983,0.022844026870006626,-0.1948550540904394,0.05037125445875239,1.028687873551369
136,-0.01397160309523863,-0.21262771007631986,0.06570922995043173,-0.6055142465360454,0.023073946113020022,-0.27925629237656735,0.05003147100584725,1.0322425741421979
137,-0.008806392154703364,-0.1390921877851018,0.06331334847007576,-0.3810188385956853,0.023112747356957297,-0.2128402799992118,0.041375589971672545,1.0717688770510592
138,-0.009528755981521392,-0.16162854962997877,0.058954658711817105,-0.4667698227721096,0.02041425027207383,-0.2792407656474202,0.03412379979487936,1.152148029018834
139,-0.0019013627418560629,-0.03468865836356852,0.054812230612324674,-0.09610264152069405,0.01978470843016981,-0.06286739434720295,0.030244020157018908,1.2408718953860012
140,-0.0006859029945013729,-0.012571853790892637,0.05455862006590134,-0.03727359993965591,0.01840184461956493,-0.024125027802873737,0.02843117944177744,1.2465853727727885
141,0.0037035820185396962,0.06998689632189836,0.05291822059811607,0.20032944811692277,0.018487456803545386,0.13565561976870114,0.027301353418711795,1.2860186067508872
142,-0.0009220776155991155,-0.017583119843009552,0.05244106983469729,-0.051932905966477774,0.017755170800461434,-0.034493944941216305,0.026731579040045913,1.2977214595914404
143,-0.0009817289490200137,-0.018658853598728407,0.052614644507791096,-0.055637368631929536,0.01764513623055517,-0.03583246791485155,0.02739774863827101,1.293480489189076
144,0.007521132732812987,0.14405808942635112,0.052209027363632525,0.4670243965895939,0.01610436796821627,0.2679649672229494,0.02806759708464179,1.30397204178818
