start,beta,t_cl,se_cl,t_hac5,se_hac5,t_hc3,se_hc3,shock_sd
67,-0.0415765211963667,-0.43835096681419344,0.09484756358251628,-0.5029601140547179,0.08266365470054654,-0.4810120600066798,0.08643550682656341,0.6819545341194441
68,-0.043259860287241755,-0.4583382030814335,0.09438414689502922,-0.5581069901833894,0.07751176933481324,-0.5199813854290887,0.08319501716690053,0.6852816923797574
69,-0.06047390747510842,-0.6537190462354008,0.09250748899448782,-0.7823497750413144,0.0772977885395505,-0.7447704877765557,0.08119804485761478,0.6992297795512045
70,-0.04530229165825365,-0.5383465821279546,0.084150792746161,-0.712783035412148,0.06355691621091794,-0.6234432891724722,0.07266465522210637,0.7691281050492088
71,0.011304847270249411,0.14581280778757677,0.07752986477510641,0.28714643787177424,0.03936962392442288,0.26565174206933795,0.04255514073496543,0.8354342596673354
72,0.022226424005332666,0.2906613879146002,0.07646844379571688,0.5733853634240912,0.03876350082011669,0.5221156802264092,0.04256992242733343,0.8470318385452461
73,0.024092226709623243,0.3165219625888546,0.07611549768164991,0.6398393350792603,0.03765355674270762,0.5829428902802894,0.04132862259978721,0.8510070982761878
74,0.027049417138031343,0.3536555843831376,0.07648519727240327,0.7426293379277377,0.036423846670953115,0.6592106246674123,0.04103304183193107,0.8469018963605571
75,0.016536323213685165,0.22056976963734098,0.07497094112613008,0.4464609042559702,0.03703868145239514,0.3883054789037695,0.042585861163661885,0.8641036597729451
76,0.01955965459361927,0.26055996597934344,0.07506776614781226,0.5296352309430811,0.036930425792844036,0.45447834597339143,0.0430375941272336,0.8629359630732498
77,0.022754670324682133,0.3047309032906457,0.0746713578405247,0.6309856998645643,0.03606210145422666,0.5457818514201552,0.04169187792791789,0.8675731576443837
78,0.021580134123015373,0.2958016351071753,0.07295474927039003,0.6100234884666836,0.03537590688066427,0.5477963655348501,0.03939444560196242,0.8881751859026381
79,0.019268647311215123,0.2650107802352484,0.07270891883760527,0.5684844735176348,0.03389476442863201,0.5054481023129586,0.0381219104850542,0.8912758671359858
80,0.012808748645910513,0.17424534083819276,0.07350984872419021,0.3920866488730034,0.032668158129656844,0.3278291742899776,0.03907141173036869,0.8815131679079111
81,0.0018763731271110129,0.024088329243507987,0.07789552808510834,0.055762663854462345,0.03364927349970671,0.044684558321791745,0.041991533486769275,0.8314980006532902
82,-0.011970327561951344,-0.1461849979019575,0.0818847879997887,-0.2915169433035832,0.04106220182710118,-0.24438583028207825,0.04898126682768307,0.7906745356650651
83,-0.019200066801125577,-0.2360944748985465,0.08132365998558902,-0.4371512586582335,0.0439208773184301,-0.36938948652049647,0.051977837761390144,0.7961438188192077
84,-0.008806860657395043,-0.10863793432567823,0.0810661645221784,-0.23433322705123177,0.037582637205220655,-0.17793453954477056,0.04949494729874593,0.7986413372308907
85,-0.0038545046343551074,-0.04857341344077986,0.07935420554815392,-0.10491658088741228,0.03673875570241314,-0.08259093984718063,0.04666982409314097,0.8159510431133102
86,0.022539752918446586,0.2839539716265437,0.07937819213915019,0.963416518255391,0.02339564714881871,0.6471492477146495,0.03482929633008728,0.815758332456159
87,0.011424409233541225,0.14415848878354334,0.07924895252401812,0.4744856979201428,0.024077457515830084,0.3127560452172003,0.03652818037652092,0.8171140491910636
88,0.006023734809893421,0.07083926193874578,0.0850338448627839,0.18546793175613807,0.03247857865700314,0.1340601095854267,0.0449330888100978,0.7611856454811989
89,-0.0014938667429409188,-0.017523116955022375,0.0852511997023883,-0.04225775545105109,0.035351303612690135,-0.03155191078773603,0.04734631613884927,0.7592498637531918
90,0.011130356629092682,0.12829171997391683,0.0867581838590644,0.2837498351221653,0.03922594923905641,0.24841516870346553,0.04480546291591012,0.7459634551482567
91,0.0023382218258244988,0.023144196350153304,0.10102843021416946,0.0477528121657488,0.048965112624332785,0.03527959161574603,0.06627689603926426,0.6400685365516707
92,-0.003169651404174967,-0.023070655670983098,0.13738887396085436,-0.04988900088399016,0.06353407260140455,-0.02887200157186036,0.10978287723786416,0.47016231341216025
93,-0.05533869934416483,-0.3727585672176316,0.148457216576476,-0.9027070695633947,0.06130305301688848,-0.47647415551021843,0.11614207969980449,0.43500630455803246
