start,start_date,end_date,beta,se_cl,t_cl,se_hac5,t_hac5,se_hc3,t_hc3,quiet,covid,shock_sd,usd_sd
1530,2024-11-14,2024-12-12,0.164358658054539,0.1446225109105491,1.136466633166098,0.08450255322064452,1.9450141065605708,0.1040590942008901,1.5794742335277132,True,False,0.4473346421683078,0.2553879796746851
1531,2024-11-15,2024-12-13,0.19961375004160764,0.15417376560133927,1.294732273438573,0.09169787471472779,2.176863429633525,0.10941908655961773,1.8243046649164516,True,False,0.419521777942966,0.262486361618808
1532,2024-11-18,2024-12-16,0.18926325405716835,0.15320737120650918,1.235340392350047,0.09008938811935914,2.1008384895057124,0.10761669902203745,1.7586792363740087,True,False,0.4221891511642557,0.2616307234142421
1533,2024-11-19,2024-12-17,0.18931996378932994,0.15264214963294992,1.2402862790164912,0.08281680717669034,2.286008966578659,0.10238212778760207,1.849150509765588,True,False,0.4237355096646319,0.25833820173642724
1534,2024-11-20,2024-12-18,0.18283161024158942,0.15195483229586323,1.2031970782318238,0.07598535210137787,2.4061428312875326,0.09911048734212467,1.8447251662729034,True,False,0.4256457831656996,0.254796810842334
1535,2024-11-21,2024-12-19,0.22222785890776983,0.10765363937508436,2.064285612616296,0.05467136329218616,4.064794538231892,0.07068787058492401,3.14379054099227,True,False,0.6009519800064244,0.29263066800705395
1536,2024-11-22,2024-12-20,0.22927767313688416,0.10805029432903414,2.1219532492774995,0.06772819608294674,3.3852617727495318,0.08289860480292888,2.7657603367624297,True,False,0.5987835593298766,0.32320782462283854
1537,2024-11-25,2024-12-23,0.2167004171591144,0.10798733683026167,2.0067206352142177,0.061190074253342205,3.541430857918565,0.09120119903463648,2.3760698264155025,True,False,0.599203527510836,0.32453496748244665
1538,2024-11-26,2024-12-24,0.19306915032196784,0.10913583843654871,1.7690719482053343,0.05648344469940442,3.418154670796904,0.10484607802297297,1.8414532423393482,True,False,0.5929717652270241,0.3110017443902665
1539,2024-11-27,2024-12-25,0.18258531422567514,0.11028287002738256,1.655609018702001,0.06442828905255239,2.833930823100786,0.1302499645229482,1.4018070169493688,True,False,0.5868703062641499,0.3038137836188084
1540,2024-11-28,2024-12-26,0.20294675190825937,0.1106587965430455,1.833986616954708,0.04995036842635803,4.062968068142768,0.09133600588062626,2.2219797105372154,True,False,0.5847159898719342,0.28046252288807916
1541,2024-11-29,2024-12-27,0.1986497477499091,0.11008510626599986,1.8045106598699148,0.04740644737461115,4.190352974146241,0.09050358148160582,2.194937973700888,True,False,0.587769768647292,0.2802507227071452
1542,2024-12-02,2024-12-30,0.19515954272513839,0.11039111854419889,1.7678917045033793,0.04208931928923998,4.636794940397869,0.08200358092865441,2.3798904939887087,True,False,0.5860553174445207,0.2782692604673181
